Time,ws,rad,VWC_2_Avg,T_2_Avg,LE,H,TKE,Precp
20/07/201600:30:00,2.491895,-149.1,0.33,8.38,-99.9224757,-46.15826804,0.8197448821,0
20/07/201601:00:00,1.858747,-150.4,0.33,8.02,-63.66770531,-22.92577986,0.8165216865,0
20/07/201601:30:00,3.879193,-91.9,0.33,8.02,-13.69929711,-14.39055877,1.085427397,0
20/07/201602:00:00,4.393794,-33.89,0.33,7.436,-45.11856233,-35.67167635,1.232181841,0.2
20/07/201602:30:00,2.064279,-86.4,0.33,7.436,-40.8523604,-40.399524,0.8884909621,0
20/07/201603:00:00,2.480536,-86.8,0.33,8,-54.23960311,-54.53417828,1.080202386,0
20/07/201603:30:00,2.908604,-115,0.33,8,-21.28712341,-22.67690923,1.104394508,0
20/07/201604:00:00,4.521682,-50.93,0.33,7.239,-3.605328396,-3.065287164,1.241597566,0
20/07/201604:30:00,5.792735,-13.39,0.33,7.239,-1.937338778,-3.319036832,1.310844848,0
20/07/201605:00:00,4.629839,-11.76,0.33,7.655,-2.44117045,-3.730142347,1.244585523,0
20/07/201605:30:00,3.645069,-12.49,0.33,7.655,-4.154845598,-7.383175741,1.273083629,0
20/07/201606:00:00,3.913456,-17.98,0.329,7.647,-10.88712058,-15.26691643,1.291305662,0
20/07/201606:30:00,2.873714,-32.83,0.329,7.647,-0.6984862104,-3.324785996,0.7955502099,0
20/07/201607:00:00,3.146208,-10.73,0.329,7.191,7.604257253,-0.5569423294,1.384539623,0
20/07/201607:30:00,2.112685,0.679,0.329,7.191,36.75360104,26.2288255,1.184728948,0
20/07/201608:00:00,3.646134,58.46,0.329,7.593,44.535837,25.18523248,1.943387291,0
20/07/201608:30:00,3.171884,66.46,0.329,7.593,37.28701239,7.297231346,1.565693735,0
20/07/201609:00:00,1.753489,42,0.329,8.49,69.04220442,12.81909512,1.081788238,0
20/07/201609:30:00,3.64765,80.2,0.329,8.49,77.9405284,55.09035144,1.83048509,0
20/07/201610:00:00,4.312747,133.8,0.329,9.33,147.023599,90.56430099,2.006563517,0
20/07/201610:30:00,2.826619,240.6,0.329,9.33,167.0501317,115.7122612,1.689584399,0
20/07/201611:00:00,4.563566,290.6,0.328,11.22,153.2703938,147.5896335,1.862973534,0
20/07/201611:30:00,4.965199,315.2,0.328,11.22,220.2688782,218.8196554,2.101339983,0
20/07/201612:00:00,4.549127,467.4,0.328,13.6,213.5368533,244.8291184,2.245348482,0
20/07/201612:30:00,5.09256,490.7,0.328,13.6,206.0765383,198.3323569,2.163545665,0
20/07/201613:00:00,5.477507,442.7,0.327,17.13,211.4220156,237.5418283,2.461742541,0
20/07/201613:30:00,4.804602,488.5,0.327,17.13,139.1468758,117.5916027,2.159227401,0
20/07/201614:00:00,2.8796,291.8,0.327,17.9,191.6492696,131.8343944,1.705646403,0
20/07/201614:30:00,2.818964,358.3,0.327,17.9,264.2872379,306.5408622,1.691800113,0
20/07/201615:00:00,2.845401,613,0.326,18.13,203.4569393,139.6381365,1.452512901,0
20/07/201615:30:00,2.774866,384.4,0.326,18.13,79.53358736,19.63478628,1.483529245,0
20/07/201616:00:00,3.833821,131.9,0.325,18.71,170.150884,59.58541984,2.257707233,0
20/07/201616:30:00,2.760368,259.5,0.325,18.71,194.6133174,49.02888257,1.483800352,0
20/07/201617:00:00,2.654591,273.1,0.325,17.21,208.3259872,141.7558499,1.64930722,0
20/07/201617:30:00,2.176685,377.8,0.325,17.21,206.0656018,77.0308358,1.195234632,0
20/07/201618:00:00,2.103852,306.2,0.325,18.88,232.158697,87.07152631,1.285440515,0
20/07/201618:30:00,2.880774,339.4,0.325,18.88,170.7942155,114.6697935,1.682038667,0
20/07/201619:00:00,3.698241,302.7,0.324,16.84,85.83131594,31.87713515,2.155348122,0
20/07/201619:30:00,4.359481,131.6,0.324,16.84,12.03109667,-0.433458287,1.743094325,0
20/07/201620:00:00,4.633303,20.36,0.324,12.89,-1.387720869,-5.640836942,1.866994192,0
20/07/201620:30:00,5.051024,-1.533,0.324,12.89,16.04735343,9.587435388,1.865441001,0
20/07/201621:00:00,3.78414,28.81,0.323,10.85,-27.31331285,-25.06022609,1.882486868,0
20/07/201621:30:00,3.757227,-51.55,0.323,10.85,-44.13439179,-36.99304329,1.911923817,0
20/07/201622:00:00,2.419903,-82.5,0.323,9.55,-49.71972085,-35.27762769,1.560728766,0
20/07/201622:30:00,3.750058,-88.2,0.323,9.55,-47.24707604,-39.61670471,1.803590645,0
20/07/201623:00:00,3.007807,-91.5,0.323,8.3,-33.02029937,-56.614928,1.581581421,0
20/07/201623:30:00,4.511479,-95.4,0.323,8.3,-47.95448054,-40.43018768,1.693240889,0
21/07/201600:00:00,3.781496,-95.4,0.322,7.721,-45.89936639,-38.99981059,1.798079585,0
21/07/201600:30:00,4.063953,-92.7,0.322,7.721,-41.0424096,-35.67780005,1.795759209,0
21/07/201601:00:00,3.005743,-85.1,0.322,7.61,-39.81689341,-32.02048444,1.485406684,0
21/07/201601:30:00,1.936827,-80.4,0.322,7.61,-20.282757,-36.94320496,0.8882698336,0
21/07/201602:00:00,2.144646,-65.88,0.321,6.88,-28.3891192,-33.21345695,1.200942702,0
21/07/201602:30:00,1.893315,-70.37,0.321,6.88,-22.4085973,-28.0904393,0.9363620688,0
21/07/201603:00:00,3.29666,-59.51,0.321,6.741,-24.26100098,-29.50080492,1.668787228,0
21/07/201603:30:00,3.051726,-62.91,0.321,6.741,-43.21680192,-32.4053161,1.285990843,0
21/07/201604:00:00,4.455322,-84.6,0.321,6.969,-37.2295755,-36.35727585,1.759885655,0
21/07/201604:30:00,6.731503,-83.1,0.321,6.969,-33.99917173,-44.64683414,1.912304663,0
21/07/201605:00:00,6.022599,-89.4,0.321,6.627,-37.29611602,-46.49101787,1.676866133,0
21/07/201605:30:00,5.537061,-94.9,0.321,6.627,-34.35717751,-43.21098365,1.63921626,0
21/07/201606:00:00,5.436415,-88.9,0.321,6.603,-33.21160322,-39.79841097,1.610484234,0
21/07/201606:30:00,6.384424,-84.5,0.321,6.603,-29.03829655,-34.8061487,1.868117061,0
21/07/201607:00:00,6.130576,-75.45,0.32,6.23,-17.08398029,-21.94158531,1.657511654,0
21/07/201607:30:00,7.081235,-50.05,0.32,6.23,-7.238536049,-12.33862004,1.904006862,0
21/07/201608:00:00,6.930593,-28.92,0.32,7.059,-14.7071485,-19.29847472,1.733400945,0
21/07/201608:30:00,6.957191,-42.45,0.32,7.059,-11.91716907,-17.33136203,1.679497709,0
21/07/201609:00:00,5.842891,-38.13,0.32,7.021,140.2785609,73.75317362,1.671700213,0
21/07/201609:30:00,3.581221,205.9,0.32,7.021,199.6712099,170.9273634,1.524621505,0
21/07/201610:00:00,4.918099,366,0.319,9.18,209.9614039,230.1688903,1.844012548,0
21/07/201610:30:00,3.42462,440.1,0.319,9.18,257.4207978,234.5862316,1.467941682,0
21/07/201611:00:00,3.765214,505.7,0.319,14.86,266.8541975,246.014252,1.718201538,0
21/07/201611:30:00,3.902572,550.1,0.319,14.86,244.7999245,337.0055566,2.047958234,0
21/07/201612:00:00,4.499435,631.7,0.318,21.06,258.6238952,366.2553344,2.025371967,0
21/07/201612:30:00,3.261563,682.2,0.318,21.06,308.6610791,348.4930798,1.526360858,0
21/07/201613:00:00,3.982159,716.2,0.317,21.81,259.0552057,379.3642577,2.173111341,0
21/07/201613:30:00,3.73017,704.9,0.317,21.81,267.8574193,388.0093228,1.925731322,0
21/07/201614:00:00,3.269602,725.7,0.317,27.48,273.9854591,380.8502294,1.784446785,0
21/07/201614:30:00,4.500361,726.3,0.317,27.48,257.0146134,375.3615146,2.384479231,0
21/07/201615:00:00,2.946695,702.3,0.316,28.77,257.2723504,257.7815012,1.669911028,0
21/07/201615:30:00,2.519415,576.7,0.316,28.77,98.89095458,47.79387989,1.465002638,0
21/07/201616:00:00,1.47564,199.8,0.316,24.74,68.64679832,30.85190765,0.9004854175,0
21/07/201616:30:00,1.957087,141.4,0.316,24.74,148.0835208,51.80965904,1.146388662,0
21/07/201617:00:00,2.206926,236.7,0.316,18.84,180.032041,59.04113116,1.199015752,0
21/07/201617:30:00,1.339514,273.8,0.316,18.84,233.0520754,176.5874455,0.7994759201,0
21/07/201618:00:00,2.483386,436.8,0.315,20.02,221.1874815,161.8634155,1.171366529,0
21/07/201618:30:00,1.507493,403.8,0.315,20.02,192.5096593,138.1816853,0.908110519,0
21/07/201619:00:00,1.82844,348.7,0.315,18.16,152.5835671,112.0084546,1.010317073,0
21/07/201619:30:00,1.76134,279.8,0.315,18.16,106.1266757,45.59613804,0.9114614092,0
21/07/201620:00:00,1.751159,164.1,0.314,13.83,99.68802688,1.73357991,0.9522347183,0
21/07/201620:30:00,1.428166,111.5,0.314,13.83,25.00656328,11.41207825,0.8553855856,0
21/07/201621:00:00,2.982476,44,0.314,11.92,-37.21883276,-32.60532146,1.144865674,0
21/07/201621:30:00,2.093302,-64.8,0.314,11.92,-46.46230152,-58.12498748,0.7269192424,0
21/07/201622:00:00,2.530273,-102,0.314,10.38,-18.72363826,-90.80814161,0.8505390849,0
21/07/201622:30:00,3.208741,-108.9,0.314,10.38,-72.34143303,-38.63483772,0.9357196856,0
21/07/201623:00:00,1.79436,-112.3,0.314,8.94,-17.12453314,-84.12800834,0.668509008,0
21/07/201623:30:00,2.077632,-103.9,0.314,8.94,-17.34960032,-85.52963569,0.5903003968,0
22/07/201600:00:00,1.69341,-106.7,0.313,8.08,-16.63309286,-82.60788855,0.6208824292,0
22/07/201600:30:00,2.141724,-104.2,0.313,8.08,-16.7739648,-83.5353222,0.6418622057,0
22/07/201601:00:00,1.834783,-106.2,0.313,7.324,-60.01773025,-33.77024495,0.5129801154,0
22/07/201601:30:00,1.721116,-100.4,0.313,7.324,-50.90575283,-39.59096524,0.355694406,0
22/07/201602:00:00,1.489565,-97.8,0.313,6.879,-14.31505018,-72.96035609,0.4928102504,0
22/07/201602:30:00,0.4771569,-95.3,0.313,6.879,-12.69269362,-65.96140086,0.2706951611,0
22/07/201603:00:00,0.5320489,-87.4,0.313,6.316,-31.56326432,-44.12962768,0.2973076599,0
22/07/201603:30:00,0.7601751,-85.1,0.313,6.316,-41.06411625,-33.79762792,0.4490866282,0
22/07/201604:00:00,1.201814,-84.9,0.312,5.86,-34.37304393,-42.82830221,0.6422807731,0
22/07/201604:30:00,0.9920088,-87.8,0.312,5.86,-33.00575077,-41.82096288,0.4502446474,0
22/07/201605:00:00,0.9700618,-86.2,0.312,5.345,-11.23785749,-62.1084413,0.4738482867,0
22/07/201605:30:00,0.9592022,-85.5,0.312,5.345,-16.55088361,-56.47951275,0.3945185875,0
22/07/201606:00:00,0.8407632,-85.7,0.312,4.673,-34.24996691,-29.89047484,0.4191851187,0
22/07/201606:30:00,1.34025,-77.05,0.312,4.673,-32.29504011,-26.02543001,0.4197056751,0
22/07/201607:00:00,1.301698,-71.38,0.312,4.61,-14.29969757,-17.36467156,0.2775169467,0
22/07/201607:30:00,1.993932,-44.19,0.312,4.61,9.847437255,1.665654275,0.3873482059,0
22/07/201608:00:00,2.067649,1.423,0.312,5.538,16.49860392,3.469977775,0.4449405691,0
22/07/201608:30:00,2.890044,12.47,0.312,5.538,24.75113895,40.34566628,0.5187568259,0
22/07/201609:00:00,3.838799,58.78,0.311,6.697,155.3423145,15.16815464,0.5858945977,0
22/07/201609:30:00,3.057168,166.2,0.311,6.697,189.2395754,10.81698285,0.53482868,0
22/07/201610:00:00,3.802154,198.5,0.311,9.5,229.0854841,134.6198108,0.5315788235,0
22/07/201610:30:00,2.816106,366.1,0.311,9.5,240.9509204,157.8936954,0.5721821933,0
22/07/201611:00:00,2.321293,414.5,0.311,15.48,202.4039761,233.8406107,0.7392559735,0
22/07/201611:30:00,2.539756,474.5,0.311,15.48,219.7854731,265.6576402,0.7715761386,0
22/07/201612:00:00,2.763273,536.6,0.31,22.21,234.018044,276.3200378,0.969193682,0
22/07/201612:30:00,2.402295,571.1,0.31,22.21,228.8318402,237.1219275,1.036843741,0
22/07/201613:00:00,3.00633,525.7,0.309,23.44,238.299672,268.1347964,1.109545043,0
22/07/201613:30:00,2.934155,562.3,0.309,23.44,157.1179272,82.73173218,0.8370864756,0
22/07/201614:00:00,4.233536,296.7,0.309,27.43,93.04323711,4.185364245,0.9195730277,0
22/07/201614:30:00,4.567302,136.7,0.309,27.43,106.5812996,10.46679292,0.8496181661,0
22/07/201615:00:00,5.45214,148.5,0.308,18.91,69.56558289,16.09068761,1.194269702,0
22/07/201615:30:00,6.002403,113.8,0.308,18.91,38.53126118,0.1013948655,1.345992354,0
22/07/201616:00:00,4.159506,62.19,0.308,16.95,109.0730174,25.61610558,1.429300179,0
22/07/201616:30:00,2.564352,156.4,0.308,16.95,128.1419326,90.99443416,0.9765933808,0
22/07/201617:00:00,3.82352,243.2,0.308,16.11,185.105653,177.5796224,1.281768795,0
22/07/201617:30:00,3.667428,386.6,0.308,16.11,131.9032167,99.13943935,1.124714012,0
22/07/201618:00:00,3.352746,254.6,0.307,18.49,112.4900579,35.29815289,1.220752705,0
22/07/201618:30:00,2.740811,167.9,0.307,18.49,34.7005171,13.99858026,1.029739142,0
22/07/201619:00:00,3.476444,65.33,0.307,15.47,28.82744837,48.95647021,1.179866708,0
22/07/201619:30:00,2.900352,92.6,0.307,15.47,49.51424131,6.82499616,1.175221013,0
22/07/201620:00:00,4.693751,69.4,0.307,13.95,25.11585556,11.25223114,1.721084594,0
22/07/201620:30:00,4.012941,46.9,0.307,13.95,24.05039198,2.409778782,1.204918434,0
22/07/201621:00:00,2.849559,34.85,0.307,12.33,-6.988254186,-6.52750967,1.10666308,0
22/07/201621:30:00,2.215028,-6.792,0.307,12.33,-15.62030148,-19.40212481,1.193874195,0
22/07/201622:00:00,2.880938,-30.53,0.307,10.97,-17.95292451,-26.0264224,1.230295766,0
22/07/201622:30:00,3.873944,-41.51,0.307,10.97,-21.65344438,-28.99282313,1.30601715,0
22/07/201623:00:00,4.205083,-50.2,0.306,9.72,-19.27512614,-32.835213,1.322225657,0
22/07/201623:30:00,3.444182,-53.21,0.306,9.72,-18.51111825,-25.23453016,1.298939669,0
23/07/201600:00:00,2.541307,-45.41,0.306,9.09,-40.35882366,-18.58269291,1.032391375,0
23/07/201600:30:00,2.420658,-61.23,0.306,9.09,-25.48127657,-43.98532955,1.204575979,0
23/07/201601:00:00,2.396144,-73.36,0.306,8.27,-40.23066747,-30.40599834,1.15588724,0
23/07/201601:30:00,1.536622,-75.6,0.306,8.27,-38.37046186,-37.01514591,0.8462557257,0
23/07/201602:00:00,2.585603,-81.3,0.306,7.374,-40.31259854,-31.00474554,1.120682829,0
23/07/201602:30:00,4.38681,-78.48,0.306,7.374,-55.74090092,-22.16426737,1.446181461,0
23/07/201603:00:00,2.105316,-85.9,0.306,6.573,-39.39038006,-30.3584209,1.195235552,0
23/07/201603:30:00,4.122572,-78.13,0.306,6.573,-34.11583131,-26.92827893,1.397899637,0
23/07/201604:00:00,4.628937,-69.99,0.306,6.541,-33.80760358,-46.05100389,1.45358049,0
23/07/201604:30:00,3.499947,-89.3,0.306,6.541,-34.84856655,-27.290351,1.173299,0
23/07/201605:00:00,3.076603,-71.61,0.305,6.536,-23.98335711,-30.67160427,1.131508604,0
23/07/201605:30:00,3.249822,-63.79,0.305,6.536,-27.40809234,-47.68232157,1.198608326,0
23/07/201606:00:00,3.187086,-84.7,0.305,6.414,-25.51850285,-44.15247536,0.791543058,0
23/07/201606:30:00,2.390849,-80.2,0.305,6.414,-28.05082476,-24.81083502,0.8130725679,0
23/07/201607:00:00,2.341732,-63.45,0.305,5.613,0.1835210985,-2.445979715,0.8959864003,0
23/07/201607:30:00,2.918121,-12.05,0.305,5.613,8.982160879,2.615099048,1.153550769,0
23/07/201608:00:00,3.115997,3.874,0.305,6.931,75.51489706,15.93137639,1.259390306,0
23/07/201608:30:00,1.95945,85.9,0.305,6.931,46.90039462,9.515186226,0.8720018169,0
23/07/201609:00:00,3.772898,53.42,0.305,9.11,34.88692445,30.93858595,1.172030879,0
23/07/201609:30:00,3.689401,64.67,0.305,9.11,11.05423018,76.16056842,1.193138617,0
23/07/201610:00:00,3.703832,86.8,0.304,9.72,139.8944059,21.16737735,0.9529162228,0
23/07/201610:30:00,3.296714,163.4,0.304,9.72,83.13646218,41.63825331,1.031747175,0
23/07/201611:00:00,1.932469,128.8,0.304,11.54,92.70120799,73.9602926,1.006717705,0
23/07/201611:30:00,2.258194,175.6,0.304,11.54,101.0602358,37.95643699,0.9562969807,0
23/07/201612:00:00,2.445516,147.6,0.304,12.82,118.6581286,52.50825781,1.237032788,0
23/07/201612:30:00,3.372173,181.2,0.304,12.82,149.9287162,109.4066372,1.807769678,0
23/07/201613:00:00,3.214225,271.5,0.303,13.26,201.0051566,186.5534244,1.358718419,0
23/07/201613:30:00,4.277777,413.4,0.303,13.26,272.293789,321.0808038,1.729378135,0
23/07/201614:00:00,4.437179,628.5,0.303,18.04,266.4721804,348.8757691,1.605634073,0
23/07/201614:30:00,3.458308,665.5,0.303,18.04,287.8429748,281.999895,1.527524737,0
23/07/201615:00:00,3.407907,625.4,0.303,24.64,279.8376677,345.3811639,1.426458567,0
23/07/201615:30:00,4.873212,676.7,0.303,24.64,262.7173332,316.5179489,1.810842132,0
23/07/201616:00:00,5.067933,632.4,0.302,24.42,230.5843445,322.9160759,1.512252536,0
23/07/201616:30:00,3.952868,606.2,0.302,24.42,162.8782343,133.7770004,1.467952877,0
23/07/201617:00:00,3.204821,342.9,0.302,23.73,75.55154666,16.9943618,1.743743066,0
23/07/201617:30:00,4.278719,126.5,0.302,23.73,93.7298951,19.27820454,1.709617759,0
23/07/201618:00:00,2.43339,139.8,0.301,16.97,68.72226211,20.26444581,1.282359471,0
23/07/201618:30:00,3.285956,112.6,0.301,16.97,15.01223388,11.20705209,1.55889536,0
23/07/201619:00:00,1.974068,45.74,0.301,15.22,48.11797223,6.318399461,1.014249065,0
23/07/201619:30:00,2.546054,71.16,0.301,15.22,-21.04460759,-36.19745319,1.170577247,0
23/07/201620:00:00,1.600499,-42.55,0.301,13.67,-0.4218598527,-3.315874307,0.888178421,0
23/07/201620:30:00,4.117345,8.54,0.301,13.67,-20.85457197,-9.299444291,1.647106368,0
23/07/201621:00:00,4.159282,-21.38,0.301,11.86,-30.58459586,-23.62848746,1.540033562,0
23/07/201621:30:00,3.758997,-49.09,0.301,11.86,-19.70958983,-25.75081199,1.575847973,0
23/07/201622:00:00,2.575558,-42.31,0.301,9.82,-12.01940021,-27.41956802,1.02557731,0
23/07/201622:30:00,1.712637,-37.7,0.301,9.82,-12.2108757,-25.66913773,0.6450327513,0
23/07/201623:00:00,1.134341,-36.76,0.301,9.46,-19.78921097,-17.04026978,0.6106379824,0
23/07/201623:30:00,1.225287,-36.24,0.301,9.46,-18.14834376,-15.62849375,0.5829393089,0
24/07/201600:00:00,2.00015,-34.16,0.301,9.1,-21.51362907,-27.42644852,1.022630982,0
24/07/201600:30:00,1.542421,-50.53,0.301,9.1,-8.488186876,-55.52141131,0.5735413149,0
24/07/201601:00:00,1.559392,-67.16,0.301,8.25,-15.50564755,-46.26567334,0.5901441289,0
24/07/201601:30:00,2.578477,-66.07,0.301,8.25,-30.36566226,-52.78685021,0.9358770351,0
24/07/201602:00:00,2.548076,-89.1,0.301,6.96,-40.64693294,-41.96287216,0.8088924696,0
24/07/201602:30:00,2.493724,-90,0.301,6.96,-40.88587464,-39.78175422,0.8482691746,0
24/07/201603:00:00,2.792071,-89,0.3,6.074,-41.77622031,-41.19431742,1.03238397,0
24/07/201603:30:00,3.115517,-92,0.3,6.074,-39.23716097,-41.00396204,0.9298808764,0
24/07/201604:00:00,2.428918,-89.8,0.3,5.965,-25.62719733,-56.47274674,0.8384015164,0
24/07/201604:30:00,1.788723,-92.1,0.3,5.965,-33.45583154,-45.461758,0.7499465302,0
24/07/201605:00:00,1.931625,-89.2,0.3,5.773,-36.22070432,-36.43805857,1.059092586,0
24/07/201605:30:00,1.54265,-83.5,0.3,5.773,-23.60738353,-50.7043186,0.6731962791,0
24/07/201606:00:00,1.555056,-85.5,0.3,5.267,-35.92807355,-36.28362578,0.4635964489,0
24/07/201606:30:00,1.522718,-83.9,0.3,5.267,-32.37262711,-29.11965805,0.4774373877,0
24/07/201607:00:00,1.752552,-73.61,0.3,4.654,-17.61907522,-16.31556446,0.4953295283,0
24/07/201607:30:00,1.690082,-45.77,0.3,4.654,8.520488828,1.902740451,0.4613629616,0
24/07/201608:00:00,2.511508,0.982,0.299,5.292,36.19093242,23.63473459,0.5690095141,0
24/07/201608:30:00,3.25793,52.5,0.299,5.292,69.92683577,50.65922063,0.5818305126,0
24/07/201609:00:00,4.174966,114,0.299,6.758,102.0887288,85.6637982,0.5582098204,0
24/07/201609:30:00,4.630229,182,0.299,6.758,122.2131224,133.8937128,0.7185912391,0
24/07/201610:00:00,4.195066,251,0.299,8.94,151.4365441,176.634272,0.756288004,0
24/07/201610:30:00,3.933118,325.4,0.299,8.94,173.6805203,212.9490571,0.7644491292,0
24/07/201611:00:00,4.067553,400.6,0.299,14.88,184.2454792,237.3615112,0.8224689984,0
24/07/201611:30:00,3.7075,458.9,0.299,14.88,219.9575059,241.3598446,0.8647216299,0
24/07/201612:00:00,4.267155,511.1,0.298,21.66,225.2573712,257.5733761,0.9670073453,0
24/07/201612:30:00,4.441293,541.2,0.298,21.66,249.7105672,270.6373286,1.034633148,0
24/07/201613:00:00,3.623916,578.6,0.297,22.7,247.1946077,300.0781922,1.001217179,0
24/07/201613:30:00,2.937656,615,0.297,22.7,286.6939967,319.6388503,1.202053746,0
24/07/201614:00:00,2.866444,677.6,0.297,29.96,298.7861938,303.6682186,1.518516503,0
24/07/201614:30:00,2.091248,676.1,0.297,29.96,276.0967118,316.6189225,1.201532187,0
24/07/201615:00:00,1.85017,664.9,0.296,31.52,285.0857219,363.0591763,0.9577301254,0
24/07/201615:30:00,2.614926,713.8,0.296,31.52,251.5923963,364.9120766,1.45206265,0
24/07/201616:00:00,2.395055,685.4,0.295,28.16,206.440916,223.7664647,1.469583067,0
24/07/201616:30:00,1.995093,492.4,0.295,28.16,220.7646303,214.2487199,1.245479236,0
24/07/201617:00:00,3.230776,488.7,0.295,28.15,157.0109922,129.081835,1.857310763,0
24/07/201617:30:00,2.5726,333.4,0.295,28.15,172.8692451,110.7899635,1.513468944,0
24/07/201618:00:00,4.050197,320.8,0.295,24.73,135.0744616,141.5002953,2.034499262,0
24/07/201618:30:00,4.081558,306.2,0.295,24.73,77.65943948,1.275243483,1.642653911,0
24/07/201619:00:00,4.583184,103.2,0.294,20.25,60.7459273,-1.54829223,1.896241421,0
24/07/201619:30:00,3.600991,78.81,0.294,20.25,20.83608651,-2.133029594,1.430359291,0
24/07/201620:00:00,3.545779,34.94,0.294,15.37,61.5410581,-3.348693492,1.600569362,0
24/07/201620:30:00,2.487464,72,0.294,15.37,30.69517019,6.836305952,1.382025893,0
24/07/201621:00:00,2.480388,49.97,0.294,14.01,-33.58401087,-27.37801137,1.446609386,0
24/07/201621:30:00,2.286379,-49.98,0.294,14.01,-53.33541031,-30.99795852,1.141151983,0
24/07/201622:00:00,1.394385,-76.41,0.294,12.63,-46.56513262,-46.06957355,0.6910697876,0
24/07/201622:30:00,1.239361,-87.1,0.294,12.63,-50.01428441,-41.47740926,0.688317638,0
24/07/201623:00:00,1.028755,-88.2,0.294,10.53,-34.98857716,-52.25531456,0.3920572276,0
24/07/201623:30:00,1.288146,-85.7,0.294,10.53,-45.71632601,-44.61280402,0.5794347004,0
28/07/201600:00:00,1.920285,-77.99,0.297,7.998,-16.53598317,-53.51982392,0.4122360524,0
28/07/201600:30:00,1.875997,-76.22,0.297,7.998,-25.18454971,-47.44670044,0.2916315833,0
28/07/201601:00:00,1.106758,-79.49,0.297,7.539,-29.61942274,-34.76196982,0.3160676365,0
28/07/201601:30:00,0.5574391,-71.79,0.297,7.539,-6.95422977,-54.21624508,0.2796166751,0
28/07/201602:00:00,0.5308766,-69.1,0.296,7.262,-21.97158799,-36.40290707,0.2702484082,0
28/07/201602:30:00,0.7664269,-66.7,0.296,7.262,-24.50229224,-40.50639878,0.2875467983,0
28/07/201603:00:00,1.077065,-73.71,0.295,6.981,-23.62320677,-39.71419885,0.2222889472,0
28/07/201603:30:00,0.6468413,-72.52,0.295,6.981,-12.51831006,-48.40707824,0.3429260293,0
28/07/201604:00:00,1.296557,-70.57,0.295,6.509,-26.28617596,-34.42382326,0.3933612596,0
28/07/201604:30:00,1.375157,-70.73,0.295,6.509,-32.2010997,-32.55153349,0.2699663095,0
28/07/201605:00:00,0.9592753,-75.2,0.294,6.204,-38.03542083,-23.1291947,0.3281563705,0
28/07/201605:30:00,1.225832,-71.9,0.294,6.204,-18.68831461,-32.04138949,0.3332733338,0
28/07/201606:00:00,2.033824,-61.54,0.294,6.034,-37.84067094,-20.30869624,0.3877918279,0
28/07/201606:30:00,2.238566,-69,0.294,6.034,-33.54869562,-25.10999771,0.4763674116,0
28/07/201607:00:00,2.249763,-69.59,0.293,6.096,-17.96952042,-14.99245785,0.4496940385,0
28/07/201607:30:00,1.901438,-43.53,0.293,6.096,6.428152343,3.496860085,0.441020689,0
28/07/201608:00:00,2.539075,1.763,0.293,6.595,78.88799809,7.478744771,0.540972309,0
28/07/201608:30:00,2.18425,81.1,0.293,6.595,91.95752471,4.911716194,0.5119596553,0
28/07/201609:00:00,1.695754,95.2,0.293,8.38,38.54895908,20.39032055,0.431919859,0
28/07/201609:30:00,1.661443,59.63,0.293,8.38,129.0478332,49.92192669,0.3503056212,0
28/07/201610:00:00,1.474093,179.2,0.292,10.06,42.0364206,16.28115956,0.3498942654,0
28/07/201610:30:00,1.264919,59.41,0.292,10.06,126.7005379,75.85375846,0.3395684546,0
28/07/201611:00:00,1.379886,210,0.292,10.8,181.2044591,71.84787309,0.3643758514,0
28/07/201611:30:00,1.408181,267.8,0.292,10.8,211.3452452,220.2506038,0.6522497957,0
28/07/201612:00:00,1.411576,460.2,0.292,15.24,207.9741474,135.5302003,0.4935809182,0
28/07/201612:30:00,2.366622,379.6,0.292,15.24,255.0053267,152.8294697,0.5930082952,0
28/07/201613:00:00,1.953574,446.4,0.291,18.98,101.7648944,42.14422151,0.5037102734,0
28/07/201613:30:00,1.58781,181.8,0.291,18.98,132.4042855,33.57883935,0.6160510657,1
28/07/201614:00:00,1.076131,195.9,0.29,18.19,166.8897558,126.6698206,0.6895841626,0
28/07/201614:30:00,1.958469,328.6,0.29,18.19,319.1983261,342.4009394,0.8624719339,0
28/07/201615:00:00,3.718779,718.3,0.291,20.94,406.2182268,235.6318897,0.8618626851,0
28/07/201615:30:00,4.765481,698.5,0.291,20.94,286.6313847,166.5713924,0.8189597927,0
28/07/201616:00:00,4.02279,511,0.29,23.48,157.390161,48.8334545,0.6296807102,0
28/07/201616:30:00,2.517835,252.3,0.29,23.48,14.75322276,-0.9089112436,0.6217991539,0.9
28/07/201617:00:00,4.12362,49.16,0.291,21.29,-164.4969106,-71.93075452,1.526677713,4.4
28/07/201617:30:00,4.024985,-211.1,0.291,21.29,168.4673457,34.92453434,1.074001473,0
28/07/201618:00:00,1.795841,221.7,0.366,12.82,208.3557901,162.3509704,0.4837942424,0
28/07/201618:30:00,0.8914828,391.3,0.366,12.82,114.4664153,32.979662,0.5382256537,0
28/07/201619:00:00,0.9739305,165.5,0.342,16.87,71.50280063,167.5051612,0.4166302408,0
28/07/201619:30:00,3.638233,256.1,0.342,16.87,75.297681,24.1005119,1.773137181,0
28/07/201620:00:00,2.55017,115,0.333,15.01,32.33921831,18.36010385,0.9637281251,0
28/07/201620:30:00,3.433937,63.33,0.333,15.01,9.235718942,0.6376503535,0.7777565658,0
