Time,ws,rad,VWC,T_2_Avg,LE,H,TKE,Precp
7/21/17 7:30,4.535197,-28.5,0.16,,-4.784622781,-15.32603918,4.56819632,0
7/21/17 8:00,4.070721,7.115,0.159,,-0.4944858672,15.14645355,5.167762956,0
7/21/17 8:30,2.587444,46.91,0.159,,31.64862521,21.50189614,3.286111038,0
7/21/17 9:00,1.710111,56.88,0.158,,36.37794156,24.6245298,1.793284031,0
7/21/17 9:30,1.682013,61.14,0.158,,38.06928771,26.05028415,0.9225062994,0
7/21/17 10:00,1.967815,105.9,0.157,,64.05378964,43.55727591,1.650228748,0
7/21/17 10:30,2.028383,100.6,0.157,,64.21279889,36.76946044,2.122540813,0
7/21/17 11:00,1.775116,137.4,0.156,,75.15464266,61.73720434,1.404329894,0
7/21/17 11:30,1.600524,183.6,0.156,,107.111011,73.54896093,1.279692283,0
7/21/17 12:00,2.302316,200.8,0.156,,97.96752208,98.05946936,2.364608731,0
7/21/17 12:30,2.319715,357,0.156,,131.7008746,218.6568397,4.086146942,0
7/21/17 13:00,4.308303,859,0.155,,304.0746327,535.8908271,7.246629795,0
7/21/17 13:30,5.973049,755,0.155,,238.3672388,487.0315181,5.454892148,0
7/21/17 14:00,6.240579,768.9,0.153,,222.8389836,511.3508354,6.227089187,0
7/21/17 14:30,5.758431,801,0.153,,244.7215804,520.0084319,5.076389059,0
7/21/17 15:00,5.983703,772.8,0.152,,230.8152072,508.1680224,6.277249503,0
7/21/17 15:30,5.225426,698.4,0.152,,206.9435496,457.7826684,6.42660733,0
7/21/17 16:00,5.068448,653.5,0.151,,194.6342161,425.1701554,4.409563511,0
7/21/17 16:30,5.268589,557.2,0.151,,166.8759617,359.5769993,4.777462591,0
7/21/17 17:00,4.694589,528.6,0.151,,163.9521789,337.2934364,4.239769795,0
7/21/17 17:30,5.219355,378.3,0.151,,138.5699317,218.4860137,3.928000163,0
7/21/17 18:00,4.417866,154.8,0.15,,83.63969733,54.1976922,3.576520279,0
7/21/17 18:30,5.468715,74.91,0.15,,48.29403131,12.86584012,4.846315233,0
7/21/17 19:00,5.402093,112.5,0.15,,59.01293629,43.07297403,5.018851803,0
7/21/17 19:30,5.147201,135.8,0.15,,82.98288965,44.6623486,5.526715835,0
7/21/17 20:00,4.734383,43.01,0.149,,24.92997498,11.46431575,6.923182936,0
7/21/17 20:30,2.574246,-4.672,0.149,,-1.218897181,-8.837164081,3.327542042,0
7/21/17 21:00,3.744305,-32.77,0.149,,-3.837775627,-32.93900125,4.425156015,0
7/21/17 21:30,2.801294,-50.76,0.149,,-9.107942032,-44.44091588,3.98234771,0
7/21/17 22:00,3.582794,-72.63,0.149,,-19.6846627,-54.26916226,4.146889791,0
7/21/17 22:30,2.794,-77.24,0.149,,-13.47584719,-63.85240781,4.696537046,0
7/21/17 23:00,1.408623,-75.54,0.149,,-8.500805785,-66.17429524,1.212922446,0
7/21/17 23:30,2.374893,-79.28,0.149,,-14.12182993,-63.44602312,2.728006858,0
7/22/17 0:00,2.313823,-79.5,0.149,,-8.580623363,-68.27172672,1.581110442,0
7/22/17 0:30,1.711933,-63.15,0.149,,-10.11482068,-49.64618742,0.4938563997,0
7/22/17 1:00,2.559312,-51.73,0.149,,-9.918417804,-38.15782531,1.916861748,0
7/22/17 1:30,2.751796,-39.07,0.149,,-8.905204335,-26.75815277,1.113462734,0
7/22/17 2:00,2.219519,-41.7,0.149,,-8.403162561,-29.87254354,0.9011149541,0
7/22/17 2:30,2.382872,-21.18,0.149,,-1.10462286,-16.91584824,1.160952304,0
7/22/17 3:00,2.455792,-24.6,0.149,,-4.999107169,-16.72377992,1.09482127,0
7/22/17 3:30,2.920041,-35.67,0.149,,-10.78510498,-22.07838611,1.83890988,0
7/22/17 4:00,2.996888,-37.78,0.149,,-8.769307589,-26.0629755,1.931982358,0
7/22/17 4:30,3.283166,-45.97,0.149,,-10.01953303,-32.79093807,2.329722724,0
7/22/17 5:00,2.868965,-63.16,0.148,,-32.32699824,-27.26122255,1.286705335,0
7/22/17 5:30,2.306631,-46.72,0.148,,-4.7018018,-38.05932962,0.8273899466,0
7/22/17 6:00,2.527126,-56.34,0.148,,-13.42106387,-38.83690275,0.8244500256,0
7/22/17 6:30,1.914108,-34.05,0.148,,-2.106747301,-27.7556495,0.4957440738,0
7/22/17 7:00,2.181732,0.028,0.148,,2.473776509,1.337142352,0.9334327685,0
7/22/17 7:30,2.635747,53.19,0.148,,35.19904979,19.83842221,0.7302429663,0
7/22/17 8:00,2.136822,50.79,0.148,,21.07967741,29.86867733,1.251883852,0
7/22/17 8:30,3.229521,117.4,0.148,,80.68937151,36.05961455,2.406814673,0
7/22/17 9:00,2.170916,273.3,0.148,,123.7315386,147.36909,1.004173732,0
7/22/17 9:30,2.442621,198.9,0.148,,113.8310447,81.14527663,0.8344742673,0
7/22/17 10:00,1.447474,184.3,0.148,,112.4977352,66.41820351,1.004762586,0
7/22/17 10:30,2.751557,342.8,0.148,,162.2457693,170.8945914,2.586007613,0
7/22/17 11:00,2.650931,416.8,0.147,,158.7317564,240.6382478,3.507691617,0
7/22/17 11:30,2.431108,554.3,0.147,,193.4729448,335.4250655,3.449753066,0
7/22/17 12:00,3.221963,657.5,0.147,,192.0426342,434.1113454,5.348497078,0
7/22/17 12:30,5.319549,690.6,0.147,,213.1383119,446.0632204,7.174003844,0
7/22/17 13:00,5.330011,578.3,0.146,,225.6885712,319.8332339,6.835036673,0
7/22/17 13:30,2.962331,686.8,0.146,,208.0616173,443.7819452,5.40407434,0
7/22/17 14:00,4.080916,685.6,0.145,,210.8363531,439.8617353,8.613171525,0
7/22/17 14:30,1.98353,526.1,0.145,,172.870378,316.9946512,2.077982503,0
7/22/17 15:00,1.932685,239.1,0.145,,129.4738466,79.88335373,1.728520563,0
7/22/17 15:30,1.497937,271.1,0.145,,140.8993708,104.803256,1.658329663,0
7/22/17 16:00,3.311112,249.8,0.145,,146.7219835,80.04196168,1.615328977,0
7/22/17 16:30,1.842371,239.5,0.145,,118.6032354,99.75881169,1.368833771,0
7/22/17 17:00,1.592779,182.3,0.144,,99.89010462,62.70061514,0.4446199822,0
7/22/17 17:30,2.919869,119.4,0.144,,81.16138128,20.73072405,2.812133345,0
7/22/17 18:00,2.014304,109.8,0.144,,79.60644109,14.78385987,2.065061875,0
7/22/17 18:30,3.125662,74.31,0.144,,26.99335536,33.31720824,5.577803657,0
7/22/17 19:00,1.9226,48.24,0.144,,26.79101431,9.014596851,1.90491757,0
7/22/17 19:30,1.556399,37.09,0.144,,20.32775323,5.652128943,0.9269029694,0
7/22/17 20:00,5.054998,18.8,0.144,,4.183763044,4.761596834,6.412873358,0
7/22/17 20:30,6.208709,-1.065,0.144,,-2.060751227,-7.569014533,0,0
7/22/17 21:00,7.60776,-19.17,0.144,,-8.976259361,-17.60621864,15.63389851,0
7/22/17 21:30,5.957564,-28.26,0.144,,-13.22331119,-21.40006899,3.026472776,0
7/22/17 22:00,4.576364,-54.29,0.144,,-7.317402303,-52.40807131,0.9971278944,0
7/22/17 22:30,2.493245,-61.51,0.144,,-12.26748175,-53.50461978,0,0
7/22/17 23:00,4.767209,-59.39,0.144,,-11.6563597,-51.01217994,5.99416413,0
7/22/17 23:30,4.045789,-41.14,0.144,,-11.33255132,-32.62009058,2.747730134,0
7/23/17 0:00,3.665369,-45.38,0.144,,-10.80380593,-37.11274842,3.850960555,0
7/23/17 0:30,4.845746,-31.77,0.144,,-11.74523435,-22.23346604,2.933167584,0
7/23/17 1:00,4.567697,-21.26,0.144,,-13.74264855,-9.829584666,1.299501072,0
7/23/17 1:30,5.075456,-21.8,0.144,,-8.195467412,-16.03755411,0.6953660385,0
7/23/17 2:00,5.450086,-24.78,0.144,,-9.40827664,-17.70121205,1.639401273,0
7/23/17 2:30,4.73367,-27.72,0.144,,-10.92382176,-19.0221341,0,0
7/23/17 3:00,4.6499,-39.46,0.144,,-10.66930614,-30.74056218,1.629327424,0
7/23/17 3:30,4.765481,-27.3,0.144,,-2.145806316,-26.82797445,0.3468690675,0
7/23/17 4:00,4.808702,-22.69,0.144,,-8.382821974,-16.03272521,0.7264906328,0
7/23/17 4:30,4.687001,-40.04,0.144,,-10.78693955,-30.89233027,4.973739268,0
7/23/17 5:00,4.717764,-30.69,0.144,,-6.919298563,-24.99583993,1.257178221,0
7/23/17 5:30,3.692278,-32.41,0.144,,-7.338866154,-26.20999498,2.111570228,0
7/23/17 6:00,6.624382,-40.19,0.144,,-11.50021651,-29.55255708,0.9862828054,0
7/23/17 6:30,4.204828,-16.41,0.144,,-5.516162906,-11.72209974,1.279730493,0
7/23/17 7:00,5.296301,-1.615,0.144,,0.09246836629,-3.066136027,1.750118546,0
7/23/17 7:30,4.971245,26.27,0.144,,6.704004413,17.43340331,1.170563222,0
7/23/17 8:00,3.380969,51.05,0.144,,28.41916953,19.72431358,1.720280217,0
7/23/17 8:30,5.803699,179.9,0.144,,89.9467708,85.1033016,0.8359440276,0
7/23/17 9:00,4.298656,184.3,0.144,,126.0006338,51.6780111,1.869400678,0
7/23/17 9:30,4.642612,199.5,0.144,,77.72358636,113.9339775,1.489307161,0
7/23/17 10:00,2.816591,239.4,0.144,,100.3611809,130.0096985,0.8962532252,0
7/23/17 10:30,3.057082,211.6,0.144,,135.7883406,64.9767148,1.036646118,0
7/23/17 11:00,4.476905,258.8,0.143,,144.1520181,100.8151834,3.122737561,0
7/23/17 11:30,4.585517,301.2,0.143,,150.5874437,134.8428231,4.648312517,0
7/23/17 12:00,4.300133,287.4,0.143,,143.678112,126.5465916,5.405413609,0
7/23/17 12:30,1.959362,204.9,0.143,,104.3838679,83.37511774,1.804439413,0
7/23/17 13:00,1.737778,309.6,0.143,,157.4452946,134.9003306,1.716688516,0
7/23/17 13:30,1.679582,354.3,0.143,,139.6126813,195.3829192,1.674553015,0
7/23/17 14:00,4.536771,451.6,0.142,,164.2020705,264.3448621,0,0
7/23/17 14:30,3.039819,385.5,0.142,,171.8004182,186.9008166,2.5931099,0
7/23/17 15:00,5.863729,411.3,0.142,,172.2493406,212.4902568,2.099403029,0
7/23/17 15:30,4.618373,116.3,0.142,,80.09267437,13.44369856,13.9715234,0
7/23/17 16:00,2.674289,254.3,0.141,,146.4667815,87.82854837,2.69053869,0
7/23/17 16:30,1.455875,202.9,0.141,,120.4067054,63.11429891,0.5311667049,0
7/23/17 17:00,3.718142,273.6,0.141,,138.3517426,115.6156099,6.046272336,0
7/23/17 17:30,3.793049,209.6,0.141,,126.270802,65.69194453,2.670571309,0
7/23/17 18:00,6.187945,246.9,0.141,,146.7096388,84.66687249,5.916806885,0
7/23/17 18:30,4.931159,218.5,0.141,,92.38481668,111.8430434,5.816245366,0
7/23/17 19:00,4.244307,62.94,0.141,,34.08585734,16.28992468,5.76581166,0
7/23/17 19:30,7.283473,-5.503,0.141,,-3.21038449,-13.19964188,0,0
7/23/17 20:00,2.150085,-4.45,0.141,,-2.550111611,-11.7077385,2.219252746,0
7/23/17 20:30,1.982091,-31.62,0.141,,-16.04307198,-23.90180423,1.725851906,0
7/23/17 21:00,5.276114,-84.7,0.141,,-17.75032236,-74.27175891,2.598880821,0
7/23/17 21:30,4.440237,-37.94,0.141,,-10.06001233,-33.66324816,0.8779675112,0
7/23/17 22:00,4.648775,-36.79,0.141,,-10.65085437,-30.78942819,0.6399846077,0
7/23/17 22:30,4.139122,-40.71,0.141,,-3.558808469,-40.92214794,0.6138450002,0.17
7/23/17 23:00,3.850442,-206.5,0.141,,-97.28674827,-112.4261742,1.449889597,0.19
7/23/17 23:30,6.508622,-72.48,0.141,,-13.18130072,-61.73375633,6.292813615,3.18
7/24/17 0:00,6.646749,-26.22,0.142,,-3.424558708,-21.40405771,3.067371444,0.08
7/24/17 0:30,0,-34.32,0.142,,-7.020260288,-24.34729163,0,0
7/24/17 1:00,8.350744,-38.94,0.225,,-7.069047115,-26.934929,0.944517782,0
7/24/17 1:30,3.941938,-113.2,0.225,,-26.85367268,-80.17095544,1.213207919,0
7/24/17 2:00,0,-164.9,0.202,,-15.89649678,-142.0378006,0,0
7/24/17 2:30,5.425174,-139.9,0.202,,-16.66842929,-115.4104309,0,0
7/24/17 3:00,0,-106.2,0.198,,-16.75560364,-80.93158613,0,0
7/24/17 3:30,0,-107,0.198,,-16.57274236,-81.06114435,0,0
7/24/17 4:00,0,-108.2,0.195,,-16.49012038,-81.61679392,0,0
7/24/17 4:30,0,-109.6,0.195,,-16.55682433,-82.23375455,0,0
7/24/17 5:00,7.249795,-113.4,0.193,,-17.01386811,-85.00527294,0,0
7/24/17 5:30,5.304808,-109.1,0.193,,-15.98648112,-81.28815769,0,0
7/24/17 6:00,7.266622,-109.2,0.191,,-15.85244063,-81.03914781,0,0
7/24/17 6:30,5.454258,-102.4,0.191,,-14.61853775,-75.09849883,1.734407922,0
7/24/17 7:00,2.63422,-67.29,0.189,,-8.557354653,-46.30175435,0.9293619766,0
7/24/17 7:30,0,-16.41,0.189,,-0.1430377874,-5.745008873,0,0
7/24/17 8:00,0,44.22,0.188,,30.0548164,22.27390939,0,0
7/24/17 8:30,2.61493,116.8,0.188,,84.82521049,40.00047056,1.40963609,0
7/24/17 9:00,2.635953,185.3,0.186,,102.0362007,90.74099366,1.445189008,0
7/24/17 9:30,0,260.6,0.186,,131.6843792,136.2039673,0,0
7/24/17 10:00,0,339,0.184,,138.4375825,206.1086213,0,0
7/24/17 10:30,1.639111,398.4,0.184,,128.8555141,266.9710003,0.040704625,0
7/24/17 11:00,4.70577,489.1,0.182,,151.4407987,319.2032544,1.568585276,0
7/24/17 11:30,1.937411,531.1,0.182,,149.3751158,355.3842764,1.089816984,0
7/24/17 12:00,2.544639,601.5,0.179,,168.3910646,402.456954,3.649119821,0
7/24/17 12:30,0,617.4,0.179,,180.8576388,406.3732403,0,0
7/24/17 13:00,4.814639,675,0.177,,186.4371582,453.711991,0.8655674058,0
7/24/17 13:30,0,604.2,0.177,,173.5994916,392.6650029,0,0
7/24/17 14:00,0,622.8,0.175,,181.7936816,401.0998828,0,0
7/24/17 14:30,3.493051,704.4,0.175,,211.3332089,452.8563065,5.127604211,0
7/24/17 15:00,0,542.4,0.172,,147.8628625,359.5637852,0,0
7/24/17 15:30,9.862204,463.4,0.172,,148.4730389,283.5430286,0,0
7/24/17 16:00,0,384.2,0.171,,133.2400499,219.7768322,0,0
7/24/17 16:30,1.312468,368.7,0.171,,134.1945667,208.1197182,0,0
7/24/17 17:00,0,479.4,0.169,,165.2187628,288.0196708,0,0
7/24/17 17:30,2.738193,507.7,0.169,,171.5388127,315.2729282,3.092972984,0
7/24/17 18:00,2.894466,451.2,0.167,,160.8445885,274.6076593,1.020244633,0
7/24/17 18:30,3.373818,387.5,0.167,,141.4345816,232.9669939,0,0
7/24/17 19:00,2.600689,339.5,0.165,,146.4524435,181.4065161,0,0
7/24/17 19:30,0,272,0.165,,119.2583331,142.7952084,0,0
7/24/17 20:00,0,115.4,0.164,,76.75643405,30.41584388,0,0
7/24/17 20:30,0,42.11,0.164,,20.71016409,15.11885165,0,0
7/24/17 21:00,2.9663,-70.54,0.163,,-13.28281166,-61.32231669,0.01650978758,0
7/24/17 21:30,0,-88.5,0.163,,-16.30006855,-74.12262729,0,0
7/24/17 22:00,2.011507,-97.2,0.162,,-17.68639209,-79.62282486,0,0
7/24/17 22:30,5.264758,-89.5,0.162,,-18.73362244,-69.47397699,1.202737934,0
7/24/17 23:00,5.09395,-88.6,0.161,,-9.60513835,-76.52668992,1.106072443,0
7/24/17 23:30,5.510815,-84.7,0.161,,-13.62319238,-67.57418156,0.8834931174,0
7/25/17 0:00,4.758121,-82.6,0.16,,-13.04120213,-65.1077552,0.4767162079,0
7/25/17 0:30,3.404903,-84,0.16,,-8.491263385,-70.22538515,0.7513957357,0
7/25/17 1:00,3.165461,-85.9,0.16,,-8.575832072,-71.29897602,0.6616792453,0
7/25/17 1:30,3.375494,-92,0.16,,-9.155954199,-76.25795014,0.4910979229,0
7/25/17 2:00,3.354404,-93,0.159,,-14.24977434,-71.69702838,0.2614353931,0
7/25/17 2:30,2.762906,-95.6,0.159,,-14.65159477,-73.44062848,0.3167186714,0
7/25/17 3:00,1.950981,-87.5,0.158,,-13.32575763,-66.31886799,0.101456259,0
7/25/17 3:30,2.083561,-88.9,0.158,,-13.55884156,-67.15847679,0.2464163248,0
7/25/17 4:00,2.310907,-80.3,0.158,,-7.765003411,-64.08255621,0.7241576823,0
7/25/17 4:30,1.0684,-81,0.158,,-12.95601096,-59.37214489,0.7337765665,0
7/25/17 5:00,1.400756,-83.3,0.157,,-12.99577486,-61.2716894,0.115771583,0
7/25/17 5:30,1.327988,-81.7,0.157,,-12.69003414,-59.6260254,0.07808155822,0
7/25/17 6:00,1.078205,-80.3,0.156,,-12.34846786,-58.30696062,0.1523149835,0
7/25/17 6:30,1.496909,-75.38,0.156,,-11.37882879,-54.18143883,0.1075404246,0
7/25/17 7:00,1.042873,-49.29,0.156,,-8.06391371,-31.59402626,0.1160636253,0
7/25/17 7:30,1.192849,-3.903,0.156,,1.292197078,2.338507323,0.1877701704,0
7/25/17 8:00,1.324765,50.37,0.155,,22.93037738,33.15384702,0.1412459894,0
7/25/17 8:30,1.438185,116.1,0.155,,68.40085046,53.02082075,0.1844598193,0
7/25/17 9:00,2.468929,184.4,0.155,,99.61361346,89.63114132,0.1688969165,0
7/25/17 9:30,3.132472,255.3,0.155,,112.4643716,147.2759112,0.7441639475,0
7/25/17 10:00,2.693202,341.5,0.154,,135.5838959,209.1080411,0.268533544,0
7/25/17 10:30,2.52078,404.4,0.154,,145.526313,254.1488387,1.749017871,0
7/25/17 11:00,2.863292,466,0.153,,145.7829723,300.7832773,0.4083155582,0
7/25/17 11:30,2.844932,523.4,0.153,,155.391231,340.6320689,0,0
7/25/17 12:00,4.194768,561.4,0.152,,163.9816533,365.4482836,0,0
7/25/17 12:30,2.479715,589.1,0.152,,177.1418278,380.7270979,0,0
7/25/17 13:00,0,657.8,0.15,,208.1923232,414.0587574,0,0
7/25/17 13:30,1.432177,666.8,0.15,,190.6807908,438.444325,1.299836368,0
7/25/17 14:00,2.473898,727.4,0.148,,230.5512126,456.5400053,2.157086417,0
7/25/17 14:30,1.83355,523.8,0.148,,202.8111799,280.7145489,1.718914476,0
7/25/17 15:00,2.319184,723,0.147,,231.3240226,455.4219087,2.836368214,0
7/25/17 15:30,2.902859,701.7,0.147,,228.058182,433.6213161,2.820089614,0
7/25/17 16:00,3.148423,564.5,0.146,,114.5175568,409.6311231,2.632127912,0
7/25/17 16:30,2.161375,612.6,0.146,,239.4675986,334.8652731,1.698873421,0
7/25/17 17:00,2.177886,535.6,0.145,,179.5910206,320.2375654,2.593497442,0
7/25/17 17:30,2.095927,503.8,0.145,,171.5274166,305.1333003,2.922102141,0
7/25/17 18:00,3.310785,350.2,0.144,,99.2795691,230.0496773,2.961850863,0
7/25/17 18:30,2.099787,304.4,0.144,,181.2332261,105.553894,1.403669461,0
7/25/17 19:00,3.02705,276.6,0.144,,80.26061214,181.2886899,0.9119183256,0
7/25/17 19:30,2.667184,183.1,0.144,,64.65782339,106.0045649,0.8576736707,0
7/25/17 20:00,2.080031,85.5,0.143,,54.71402474,20.65681433,0.8947873292,0
7/25/17 20:30,2.48391,-38.23,0.143,,-3.79622851,-42.49989797,0.6164895886,0
7/25/17 21:00,2.387437,-72.3,0.143,,-15.88246435,-62.58972887,0.4314770394,0
7/25/17 21:30,2.872,-84.3,0.143,,-10.83574883,-77.94543254,0.6209712314,0
7/25/17 22:00,2.71321,-101.6,0.143,,-21.14690494,-83.39545566,0.4227004286,0
7/25/17 22:30,2.822886,-98.3,0.143,,-20.21274548,-79.74444612,0.4976735052,0
7/25/17 23:00,2.669251,-101.8,0.143,,-20.49152918,-81.86650473,0.4042565229,0
7/25/17 23:30,2.38551,-92.6,0.143,,-18.36625532,-73.91245243,0.5260818365,0
7/26/17 0:00,2.829406,-100.2,0.142,,-19.78168418,-79.3060854,0.4299233559,0
7/26/17 0:30,2.129087,-92.5,0.142,,-18.00993658,-72.72060592,0.3117960302,0
7/26/17 1:00,2.397599,-89.7,0.142,,-17.25243795,-70.08828539,0.1906196921,0
7/26/17 1:30,1.801245,-87.5,0.142,,-16.59960959,-68.01870249,0.3432040349,0
7/26/17 2:00,0.6806233,-83.5,0.142,,-15.51024358,-64.56880526,0.05834199399,0
7/26/17 2:30,1.636267,-85.7,0.142,,-15.91173762,-65.92915984,0.3091562146,0
7/26/17 3:00,2.352107,-88.9,0.142,,-16.31283548,-68.27305863,0.2639921911,0
7/26/17 3:30,2.108242,-91.9,0.142,,-12.64353811,-74.5210566,0.5087529686,0
7/26/17 4:00,1.788132,-93,0.142,,-10.21740372,-77.65959554,0.3473032151,0
7/26/17 4:30,2.21412,-90.9,0.142,,-9.883706132,-75.57310558,0.4912594445,0
7/26/17 5:00,2.298646,-94,0.142,,-10.19985246,-78.07047566,0.5609609511,0
7/26/17 5:30,3.272095,-85.3,0.142,,-15.13279402,-64.21845841,0.9929754775,0
7/26/17 6:00,2.99421,-91.6,0.141,,-9.819335413,-75.63754208,1.020027518,0
7/26/17 6:30,4.269656,-78.95,0.141,,-8.319105195,-64.35006425,1.106572325,0
7/26/17 7:00,4.298779,-56.95,0.141,,-5.713003453,-45.22822336,0.9877440361,0
7/26/17 7:30,4.492459,-14.18,0.141,,-1.388890415,-8.609487102,1.047943149,0
7/26/17 8:00,4.318893,37.6,0.141,,20.76302156,19.39746141,1.082550862,0
7/26/17 8:30,5.392708,99,0.141,,64.88122106,36.06006014,1.292899984,0
7/26/17 9:00,4.890946,174.1,0.141,,107.6344091,67.97175732,1.2398012,0
7/26/17 9:30,4.751507,242.7,0.141,,119.7282108,124.2603982,1.620114022,0
7/26/17 10:00,4.97,296.8,0.14,,215.2105841,81.73950466,1.343911781,0
7/26/17 10:30,4.25978,368.6,0.14,,167.6806593,192.7978707,1.300254022,0
7/26/17 11:00,3.721382,439.4,0.14,,169.9965873,248.324279,1.342686499,0
7/26/17 11:30,3.102978,491.1,0.14,,174.4034052,289.1469677,1.84853932,0
7/26/17 12:00,2.281158,551.7,0.139,,191.7141813,328.9605645,2.248060191,0
7/26/17 12:30,2.712337,581.9,0.139,,233.9256901,317.5140576,2.638532775,0
7/26/17 13:00,2.09966,620.6,0.138,,189.016285,397.2151877,2.089595466,0
7/26/17 13:30,2.38065,628.5,0.138,,192.1867548,398.1828243,4.133142608,0
7/26/17 14:00,1.783081,668.8,0.137,,236.8865612,389.9580871,2.355427489,0
7/26/17 14:30,1.998382,633.4,0.137,,205.5120456,384.4201057,2.22371553,0
7/26/17 15:00,2.253417,639.5,0.137,,194.759019,404.7721699,3.425907107,0
7/26/17 15:30,2.669832,598.9,0.137,,202.3178375,353.6648326,3.417643561,0
7/26/17 16:00,3.472775,550.4,0.136,,184.7907307,322.7830747,3.697474422,0
7/26/17 16:30,2.628186,561.1,0.136,,168.3515803,351.9786659,4.000976001,0
7/26/17 17:00,2.647607,492.3,0.136,,179.6259929,275.4849221,3.782152449,0
7/26/17 17:30,3.045718,413.5,0.136,,158.656725,226.4676942,2.00220029,0
7/26/17 18:00,2.922143,368.4,0.136,,144.7804313,201.5532861,1.963654396,0
7/26/17 18:30,1.937441,308.3,0.136,,144.6744593,144.7626905,1.252157671,0
7/26/17 19:00,1.679268,235.1,0.135,,104.4436334,114.4229468,0.7785824698,0
7/26/17 19:30,2.072167,160.3,0.135,,104.759088,41.5432326,0.928633671,0
7/26/17 20:00,0.9630931,89.8,0.135,,63.6126505,14.10139021,0.3891033312,0
7/26/17 20:30,1.21971,0.047,0.135,,-1.436773275,-8.771470995,0.4967742061,0
7/26/17 21:00,1.043782,-67.96,0.135,,-16.34583905,-60.05489123,0.3010293805,0
7/26/17 21:30,1.135988,-91.8,0.135,,-21.52047388,-76.97054648,0.2687399251,0
7/26/17 22:00,1.184834,-99.3,0.135,,-22.82280635,-81.59671527,0.4213329292,0
7/26/17 22:30,1.34483,-102.7,0.135,,-23.40418495,-83.20026034,0.3468266302,0
7/26/17 23:00,2.165974,-112,0.135,,-25.28565539,-89.64672884,1.106905622,0
7/26/17 23:30,1.5081,-100.5,0.135,,-22.35955913,-80.35998031,0.4597219868,0
7/27/17 0:00,1.537691,-103.3,0.135,,-13.7989632,-91.02393248,0.4718691627,0
7/27/17 0:30,1.108707,-95.8,0.135,,-20.86166505,-75.87799399,0.6748702053,0
7/27/17 1:00,1.264106,-93.5,0.135,,-20.10255648,-73.80246896,0.3538751166,0
7/27/17 1:30,2.188761,-95.3,0.135,,-17.96295672,-77.1750331,0.8871792114,0
7/27/17 2:00,1.404332,-99.3,0.135,,-18.72841993,-79.93974038,0.4962633949,0
7/27/17 2:30,1.896248,-97.6,0.135,,-12.90436591,-83.65876895,0.5867159925,0
7/27/17 3:00,2.225681,-99.8,0.135,,-23.46269756,-74.8468088,0.6538430093,0
7/27/17 3:30,2.329733,-91.1,0.135,,-14.92316187,-74.29752006,0.6402665855,0
7/27/17 4:00,2.291084,-93,0.135,,-21.44664009,-69.59303676,0.6237274558,0
7/27/17 4:30,2.620044,-83.4,0.135,,-9.746948629,-71.40110989,0.6855520331,0
7/27/17 5:00,3.041228,-84,0.135,,-36.0737115,-45.44753277,0.916058637,0
7/27/17 5:30,3.205822,-81.5,0.135,,-7.285676494,-71.54115557,1.125292885,0
7/27/17 6:00,2.670576,-75.36,0.135,,-16.64413254,-56.04269952,0.9506686566,0
7/27/17 6:30,2.450388,-63.37,0.135,,-13.33571442,-47.49072579,0.888212936,0
7/27/17 7:00,2.809489,-19.82,0.135,,-3.996728047,-13.91155185,1.021020708,0
7/27/17 7:30,3.657147,28.59,0.135,,10.9975662,17.38182057,1.135018459,0
7/27/17 8:00,4.70679,82.1,0.135,,80.68011979,-0.3717460541,1.313911828,0
7/27/17 8:30,4.490531,130.3,0.135,,89.14477238,38.42743628,1.168831044,0
7/27/17 9:00,4.084838,168.2,0.134,,108.752181,56.73023906,1.068060444,0
7/27/17 9:30,5.259873,231,0.134,,133.1832009,95.17962095,1.350771708,0
7/27/17 10:00,4.498185,304.8,0.134,,160.7266263,140.776901,1.078442729,0
7/27/17 10:30,4.00265,370.8,0.134,,170.1008383,188.9283419,1.293125717,0
7/27/17 11:00,3.542117,427.8,0.133,,187.4333406,216.4812128,1.841956144,0
7/27/17 11:30,4.04566,475.5,0.133,,168.7594424,276.9598431,2.768171278,0
7/27/17 12:00,3.146261,530.4,0.133,,193.0282675,304.3229891,2.573924365,0
7/27/17 12:30,3.82781,577.7,0.133,,192.6725073,352.058848,4.111893109,0
7/27/17 13:00,3.499485,593.9,0.132,,184.8649295,372.1040483,7.145871726,0
7/27/17 13:30,3.717752,639.1,0.132,,215.1060301,383.5017987,8.772450449,0
7/27/17 14:00,5.108154,680.8,0.132,,215.8436585,420.5850617,6.955566777,0
7/27/17 14:30,2.990163,647.6,0.132,,186.8732007,415.3380483,4.016895002,0
7/27/17 15:00,5.80861,569,0.132,,209.4186353,317.8513283,8.435583398,0
7/27/17 15:30,4.13028,430.4,0.132,,141.6384755,247.8550031,7.923932328,0
7/27/17 16:00,3.019851,363.4,0.131,,94.74521427,231.1564739,5.059283139,0
7/27/17 16:30,3.082498,122.6,0.131,,69.99074642,22.0837031,2.69094319,0
7/27/17 17:00,2.124565,123.4,0.131,,70.22061179,27.94279714,1.935641842,0
7/27/17 17:30,3.427058,136.6,0.131,,58.25818396,56.64086195,4.156372552,0
7/27/17 18:00,2.935222,124.4,0.131,,87.23183588,18.07572442,2.883490712,0
7/27/17 18:30,2.782559,166.4,0.131,,135.9344463,13.14878941,2.742893015,0
7/27/17 19:00,3.491661,69.84,0.131,,54.36012682,-0.155499251,3.307244005,0
